"id","utmlong","utmlat","ESTtime","dx","dy","dist","dt","R2n","abs.angle","rel.angle"
"1",519292,3087503,2017-10-18 17:00:00,154,33,157.49603169604,3600,21576906721,0.211093333222747,-0.35563588430076
"1",519446,3087536,2017-10-18 18:00:00,1026,-526,1152.97528160841,3600,21571369640,-0.473732604552468,-0.684825937775214
"1",520472,3087010,2017-10-18 19:00:00,-1275,483,1363.41996464772,46800,21328742416,2.779474068967,-3.02997863366012
"1",519197,3087493,2017-10-19 08:00:00,33,-75,81.939001702486,3600,21583223866,-1.15628945221011,2.34742178600247
"1",519230,3087418,2017-10-19 09:00:00,-30,-48,56.6038867923396,3600,21559236340,-2.12939564213846,-0.973106189928348
"1",519200,3087370,2017-10-19 10:00:00,140,41,145.880087743324,3600,21548787280,0.284890900652272,2.41428654279073
"1",519340,3087411,2017-10-19 11:00:00,9,0,9,3600,21546771193,0,-0.284890900652272
"1",519349,3087411,2017-10-19 12:00:00,0,37,37,3600,21545911378,1.5707963267949,1.5707963267949
"1",519349,3087448,2017-10-19 13:00:00,-62,20,65.1459898996093,3600,21556183725,2.82955053202726,1.25875420523236
"1",519287,3087468,2017-10-19 14:00:00,16,-6,17.0880074906351,3600,21567663941,-0.358770670270572,3.09486410488175
"1",519303,3087462,2017-10-19 15:00:00,-65,11,65.924198895398,3600,21564467585,2.97395021575858,-2.95046442115044
"1",519238,3087473,2017-10-19 16:00:00,-59,6,59.3043000127309,3600,21573741757,3.04024615032413,0.0662959345655478
"1",519179,3087479,2017-10-19 17:00:00,-2,-2,2.82842712474619,3600,21581060714,-2.35619449019234,0.886744666663116
"1",519177,3087477,2017-10-19 18:00:00,1193,-414,1262.79254036441,3600,21580696994,-0.334021413550219,2.02217307664213
"1",520370,3087063,2017-10-19 19:00:00,-1149,430,1226.82557847479,44280,21352940165,2.7834897947063,3.11751120825652
"1",519221,3087493,2017-10-20 07:18:00,-426,-26,426.792689721837,2520,21580924522,-3.08063540350022,0.419060108973063
"1",518795,3087467,2017-10-20 08:00:00,-36,30,46.8614980554399,2400,21614688098,2.44685437739309,-0.755695526286277
"1",518759,3087497,2017-10-20 08:40:00,-4,9,9.8488578017961,1200,21626500298,1.98902065637413,-0.457833721018964
"1",518755,3087506,2017-10-20 09:00:00,529,-66,533.101303693773,3600,21629387113,-0.124122328194515,-2.11314298456864
"1",519284,3087440,2017-10-20 10:00:00,6,28,28.6356421265527,3600,21560175860,1.35970299357215,1.48382532176667
"1",519290,3087468,2017-10-20 11:00:00,-503,-20,503.397457284003,3600,21567377000,-3.10185215621984,1.8216301573876
"1",518787,3087448,2017-10-20 12:00:00,503,22,503.480883450405,162000,21610185181,0.0437097168851907,-3.13762343407456
"1",519290,3087470,2017-10-22 09:00:00,-41,-4,41.194659848092,3600,21567932420,-3.04433945533823,-3.08804917222342
"1",519249,3087466,2017-10-22 10:00:00,-44,7,44.5533388198909,3600,21570744673,2.98382391599384,-0.25502193584752
"1",519205,3087473,2017-10-22 11:00:00,51,2,51.0392006206994,3600,21576902530,0.0391956019270547,-2.94462831406678
"1",519256,3087475,2017-10-22 12:00:00,39,-13,41.1096095821889,3600,21572574057,-0.321750554396642,-0.360946156323697
"1",519295,3087462,2017-10-22 13:00:00,147,453,476.254133840327,3600,21565232593,1.25701373125978,1.57876428565642
"1",519442,3087915,2017-10-22 14:00:00,-283,-442,524.836164912442,3600,21677197501,-2.14030209717165,2.88586947874816
"1",519159,3087473,2017-10-22 15:00:00,136,-9,136.297468795279,3600,21581312090,-0.0660801208667927,2.07422197630485
"1",519295,3087464,2017-10-22 16:00:00,-54,6,54.3323108288245,3600,21565787989,3.0309354324159,3.09701555328269
"1",519241,3087470,2017-10-22 17:00:00,54,-6,54.3323108288245,3600,21572621377,-0.110657221173896,3.14159265358979
"1",519295,3087464,2017-10-22 18:00:00,1064,-500,1175.6257908025,47940,21565787989,-0.439299301449411,-0.328642080275516
"1",520359,3086964,2017-10-23 07:19:00,-1064,506,1178.1901374566,2460,21326565509,2.69768431796917,3.13698361941858
"1",519295,3087470,2017-10-23 08:00:00,-92,9,92.439169187093,3600,21567454225,3.04407685030225,0.346392532333082
"1",519203,3087479,2017-10-23 09:00:00,-426,6,426.042251425842,3600,21578760506,3.12750907776693,0.0834322274646859
"1",518777,3087485,2017-10-23 10:00:00,453,-4,453.017659699928,3600,21621426866,-0.008829792595607,-3.13633887036254
"1",519230,3087481,2017-10-23 11:00:00,78,-32,84.308955633432,3600,21576729613,-0.389316721833141,-0.380486929237534
"1",519308,3087449,2017-10-23 12:00:00,-13,8,15.2643375224737,3600,21560379641,2.58993767106125,2.97925439289439
"1",519295,3087457,2017-10-23 13:00:00,59,2,59.0338885725818,3600,21563844138,0.0338853299041176,-2.55605234115713
"1",519354,3087459,2017-10-23 14:00:00,30,-43,52.4309069156733,3600,21558760589,-0.961632861134124,-0.995518191038242
"1",519384,3087416,2017-10-23 15:00:00,285,-25,286.094390018399,3600,21543957188,-0.0874953408023913,0.874137520331733
"1",519669,3087391,2017-10-23 16:00:00,-431,79,438.180328175513,3600,21509893978,2.96031029173645,3.04780563253885
"1",519238,3087470,2017-10-23 17:00:00,87,-8,87.3670418407308,3600,21572908612,-0.091696156259863,-3.05200644799632
"1",519325,3087462,2017-10-23 18:00:00,768,-661,1013.28426416283,47880,21562364473,-0.710660095056654,-0.618963938796791
"1",520093,3086801,2017-10-24 07:18:00,-923,678,1145.25673977497,2520,21306433330,2.50804580908701,-3.06447940303593
"1",519170,3087479,2017-10-24 08:00:00,18,18,25.4558441227157,3600,21581923589,0.785398163397448,-1.72264764568956
"1",519188,3087497,2017-10-24 09:00:00,-8,-2,8.24621125123532,3600,21585197465,-2.89661399046293,2.60117315331921
"1",519180,3087495,2017-10-24 10:00:00,-14,-9,16.6433169770932,3600,21585408785,-2.57025517375617,0.326358816706763
"1",519166,3087486,2017-10-24 11:00:00,-5,0,5,3600,21584251300,3.14159265358979,-0.571337479833627
"1",519161,3087486,2017-10-24 12:00:00,141,-63,154.434452114805,3600,21584730785,-0.420196713609275,2.72139593998052
"1",519302,3087423,2017-10-24 13:00:00,59,41,71.8470597867442,3600,21553734581,0.607305225166251,1.02750193877553
"1",519361,3087464,2017-10-24 14:00:00,26,-20,32.8024389337135,3600,21559480501,-0.655695626241536,-1.26300085140779
"1",519387,3087444,2017-10-24 15:00:00,31,15,34.4383507154451,3600,21551444525,0.450661326080634,1.10635695232217
"1",519418,3087459,2017-10-24 16:00:00,-65,-13,66.2872536767062,3600,21552651661,-2.94419709373991,2.88832688735904
"1",519353,3087446,2017-10-24 17:00:00,-18,467,467.346766330955,3600,21555246305,1.609321153658,-1.72966705978167
"1",519335,3087913,2017-10-24 18:00:00,-497,-431,657.852567069552,47880,21686853130,-2.42719562936308,2.2466685241585
"1",518838,3087482,2017-10-25 07:18:00,328,17,328.440253318621,2520,21614700500,0.051782933761207,2.47897856312429
"1",519166,3087499,2017-10-25 08:00:00,-2,11,11.1803398874989,3600,21587862141,1.75064982658737,1.69886689282617
"1",519164,3087510,2017-10-25 09:00:00,151,58,161.755989069957,3600,21591109520,0.366729981206443,-1.38391984538093
"1",519315,3087568,2017-10-25 10:00:00,-25,-100,103.077640640442,3600,21592767325,-1.81577498992176,-2.1825049711282
"1",519290,3087468,2017-10-25 11:00:00,17,-9,19.2353840616713,3600,21567377000,-0.486899231811269,1.32887575811049
"1",519307,3087459,2017-10-25 12:00:00,-13,9,15.8113883008419,3600,21563252050,2.53604798998482,3.02294722179609
"1",519294,3087468,2017-10-25 13:00:00,-115,7,115.212846505934,3600,21566994440,3.080798097715,0.544750107730181
"1",519179,3087475,2017-10-25 14:00:00,23,0,23,3600,21579949810,0,-3.080798097715
"1",519202,3087475,2017-10-25 15:00:00,13,-4,13.6014705087354,3600,21577745421,-0.298498931586179,-0.298498931586179
"1",519215,3087471,2017-10-25 16:00:00,77,-1,77.0064932327138,3600,21575389058,-0.0129862829201725,0.285512648666007
"1",519292,3087470,2017-10-25 17:00:00,2,-2,2.82842712474619,3600,21567741136,-0.785398163397448,-0.772411880477276
"1",519294,3087468,2017-10-25 18:00:00,1152,-700,1348,3600,21566994440,-0.546017406173421,0.239380757224027
"1",520446,3086768,2017-10-25 19:00:00,-1214,318,1254.95816663345,44160,21264243272,2.88540456434726,-2.8517633366589
"1",519232,3087086,2017-10-26 07:16:00,-60,376,380.757140445192,2640,21466989184,1.72903665124578,-1.15636791310149
"1",519172,3087462,2017-10-26 08:00:00,72,24,75.8946638440411,3600,21577010704,0.321750554396642,-1.40728609684913
"1",519244,3087486,2017-10-26 09:00:00,-28,-15,31.7647603485372,3600,21576777808,-2.64978347760109,-2.97153403199774
"1",519216,3087471,2017-10-26 10:00:00,-54,0,54,3600,21575293265,3.14159265358979,-0.491809175988698
"1",519162,3087471,2017-10-26 11:00:00,164,-12,164.438438328756,3600,21580468949,-0.0730405653031193,3.06855208828667
"1",519326,3087459,2017-10-26 12:00:00,-44,5,44.2831796509691,3600,21561435821,3.02844167199931,3.10148223730243
"1",519282,3087464,2017-10-26 13:00:00,36,0,36,3600,21567031400,0,-3.02844167199931
"1",519318,3087464,2017-10-26 14:00:00,-139,13,139.60659010233,3600,21563588936,3.04833873848501,3.04833873848501
"1",519179,3087477,2017-10-26 15:00:00,95,-7,95.2575456328789,3600,21580505258,-0.0735512904885398,-3.12189002897355
"1",519274,3087470,2017-10-26 16:00:00,72,-15,73.5459040327876,3600,21569462980,-0.205395389189767,-0.131844098701228
"1",519346,3087455,2017-10-26 17:00:00,-558,54,560.606814086308,3600,21558414037,3.04511887840721,-3.03267103958261
"1",518788,3087509,2017-10-26 18:00:00,1568,-549,1661.33229668239,3600,21627030001,-0.336788446065783,2.9012779827066
"1",520356,3086960,2017-10-26 19:00:00,-646,350,734.721716025871,44040,21325739252,2.6450701694582,2.98185861552399
"1",519710,3087310,2017-10-27 07:14:00,-398,154,426.755199148177,2760,21483530020,2.77239997998403,0.127329810525829
"1",519312,3087464,2017-10-27 08:00:00,13,19,23.0217288664427,3600,21564162500,0.970746113393143,-1.80165386659089
"1",519325,3087483,2017-10-27 09:00:00,-164,-8,164.19500601419,3600,21568196530,-3.09285080227986,2.21958839150658
"1",519161,3087475,2017-10-27 10:00:00,119,-15,119.94165248153,3600,21581675722,-0.125389120341516,2.96746168193835
"1",519280,3087460,2017-10-27 11:00:00,-28,10,29.732137494637,3600,21566111940,2.79856871316909,2.92395783351061
"1",519252,3087470,2017-10-27 12:00:00,-72,5,72.1734023030645,3600,21571568336,3.07225951990158,0.273690806732495
"1",519180,3087475,2017-10-27 13:00:00,112,-9,112.361025271221,3600,21579853945,-0.0801848473013162,3.13074093997669
"1",519292,3087466,2017-10-27 14:00:00,13,-17,21.4009345590327,3600,21566630304,-0.917949695694122,-0.837764848392806
"1",519305,3087449,2017-10-27 15:00:00,-153,24,154.870913989684,3600,21560666474,2.98599782561276,-2.3792377858727
"1",519152,3087473,2017-10-27 16:00:00,205,-18,205.78872661057,3600,21581983481,-0.0875802664922084,-3.07357809210497
"1",519357,3087455,2017-10-27 17:00:00,-8,-7,10.6301458127346,3600,21557363306,-2.42276265396817,-2.33518238747596
"1",519349,3087448,2017-10-27 18:00:00,544,-249,598.278363305911,47760,21556183725,-0.42925578974462,1.99350686422355
"1",519893,3087199,2017-10-28 07:16:00,-711,278,763.4166621184,2640,21435436186,2.76887011343295,-3.08505940400202
"1",519182,3087477,2017-10-28 08:00:00,-13,-9,15.8113883008419,3600,21580217669,-2.53604798998482,0.978267203761817
"1",519169,3087468,2017-10-28 09:00:00,98,-43,107.018689956474,3600,21578964565,-0.413480532146667,2.12256745783816
"1",519267,3087425,2017-10-28 10:00:00,-65,26,70.0071424927486,3600,21557637746,2.76108627647743,-3.10861849855549
"1",519202,3087451,2017-10-28 11:00:00,82,-16,83.5463942968217,3600,21571080669,-0.192700758662386,-2.95378703513981
"1",519284,3087435,2017-10-28 12:00:00,-117,40,123.648695909015,3600,21558787625,2.81216961547765,3.00487037414003
"1",519167,3087475,2017-10-28 13:00:00,92,-109,142.635900109334,3600,21581100346,-0.86977447082092,2.60124122088102
"1",519259,3087366,2017-10-28 14:00:00,-130,107,168.371612809286,3600,21542027113,2.45293795253128,-2.96047288382738
"1",519129,3087473,2017-10-28 15:00:00,183,-11,183.330303005259,3600,21584190170,-0.0600370519954371,-2.51297500452672
"1",519312,3087462,2017-10-28 16:00:00,-150,17,150.960259671213,3600,21563607104,3.02874084925291,3.08877790124835
"1",519162,3087479,2017-10-28 17:00:00,0,-2,2,3600,21582690725,-1.5707963267949,1.68364813113178
"1",519162,3087477,2017-10-28 18:00:00,82,-46,94.0212741883453,48240,21582135269,-0.511230712277789,1.05956561451711
"1",519244,3087431,2017-10-29 07:24:00,10,40,41.2310562561766,2160,21561504913,1.32581766366803,1.83704837594582
"1",519254,3087471,2017-10-29 08:00:00,-80,26,84.1189633792524,3600,21571654613,2.82736075450546,1.50154309083742
"1",519174,3087497,2017-10-29 09:00:00,98,-33,103.40696301507,3600,21586539533,-0.324808648839101,3.13101590383503
"1",519272,3087464,2017-10-29 10:00:00,-6,2,6.32455532033676,3600,21567988100,2.81984209919315,-3.13853455914733
"1",519266,3087466,2017-10-29 11:00:00,-56,0,56,3600,21569117620,3.14159265358979,0.321750554396642
"1",519210,3087466,2017-10-29 12:00:00,57,-2,57.0350769263968,3600,21574479508,-0.0350733305332254,3.10651932305657
"1",519267,3087464,2017-10-29 13:00:00,45,-24,51,3600,21568466525,-0.489957326253728,-0.454883995720503
"1",519312,3087440,2017-10-29 14:00:00,-130,13,130.648383074572,3600,21557498276,3.04192400109863,-2.75130397982723
"1",519182,3087453,2017-10-29 15:00:00,225,-61,233.122285506984,3600,21573552821,-0.264747159391554,2.9765141466894
"1",519407,3087392,2017-10-29 16:00:00,-186,55,193.961336353408,3600,21535100309,2.85408645584314,3.1188336152347
"1",519221,3087447,2017-10-29 17:00:00,196,-177,264.092786724666,3600,21568149770,-0.734503813944261,2.69459503739218
"1",519417,3087270,2017-10-29 18:00:00,628,-146,644.748012792595,47760,21500299361,-0.228426375098611,0.50607743884565
"1",520045,3087124,2017-10-30 07:16:00,-743,303,802.407627082395,2640,21400322589,2.75437496784611,2.98280134294472
"1",519302,3087427,2017-10-30 08:00:00,-23,9,24.6981780704569,3600,21554845069,2.76860493178973,0.0142299639436265
"1",519279,3087436,2017-10-30 09:00:00,-66,43,78.7718223732319,3600,21559543573,2.56415303744528,-0.204451894344453
"1",519213,3087479,2017-10-30 10:00:00,113,-55,125.674181914982,3600,21577802426,-0.452971858013351,-3.01712489545863
"1",519326,3087424,2017-10-30 11:00:00,56,-17,58.5234995535981,3600,21551717896,-0.294730105209377,0.158241752803974
"1",519382,3087407,2017-10-30 12:00:00,-95,24,97.9846926820715,3600,21541649749,2.89413874799332,-3.09431645397689
"1",519287,3087431,2017-10-30 13:00:00,-84,42,93.9148550549912,3600,21557390114,2.67794504458899,-0.216193703404328
"1",519203,3087473,2017-10-30 14:00:00,49,2,49.0407993409569,3600,21577094162,0.0407936828678654,-2.63715136172112
"1",519252,3087475,2017-10-30 15:00:00,14,-7,15.6524758424985,3600,21572956921,-0.463647609000806,-0.504441291868671
"1",519266,3087468,2017-10-30 16:00:00,-43,7,43.5660418215839,3600,21569673032,2.9802175431691,-2.83932015500968
"1",519223,3087475,2017-10-30 17:00:00,263,420,495.549190292952,3600,21575733642,1.01134139668686,-1.96887614648224
"1",519486,3087895,2017-10-30 18:00:00,-229,-420,478.373285207274,47760,21667432837,-2.06997621497641,-3.08131761166327
"1",519257,3087475,2017-10-31 07:16:00,-57,6,57.3149195236284,2640,21572478346,3.03671571485956,-1.17649337734362
"1",519200,3087481,2017-10-31 08:00:00,154,-52,162.542302186231,3600,21579603433,-0.325641585343287,2.92082800697674
"1",519354,3087429,2017-10-31 09:00:00,-164,37,168.121979526771,3600,21550430789,2.91969791245323,-3.03784580938307
"1",519190,3087466,2017-10-31 10:00:00,138,-113,178.361991466792,3600,21576395988,-0.686123988203379,2.67736340652298
"1",519328,3087353,2017-10-31 11:00:00,-69,117,135.830777072061,3600,21531820777,2.10364021441429,2.78976420261766
"1",519259,3087470,2017-10-31 12:00:00,81,-26,85.0705589496155,3600,21570898345,-0.310598600371028,-2.41423881478531
"1",519340,3087444,2017-10-31 13:00:00,-83,27,87.2811548961172,3600,21555932884,2.82708834917305,3.13768694954408
"1",519257,3087471,2017-10-31 14:00:00,81,-16,82.5651258098721,3600,21571367474,-0.195020267404921,-3.02210861657797
"1",519338,3087455,2017-10-31 15:00:00,-105,7,105.23307464861,3600,21559178357,3.07502448981397,-3.0131405499607
"1",519233,3087462,2017-10-31 16:00:00,116,-14,116.841773351828,3600,21571165745,-0.120108735566913,3.0880520817987
"1",519349,3087448,2017-10-31 17:00:00,-97,22,99.4635611668917,3600,21556183725,2.91856168521824,3.03867042078515
"1",519252,3087470,2017-10-31 18:00:00,0,70,70,48360,21571568336,1.5707963267949,-1.34776535842334
"1",519252,3087540,2017-11-01 07:26:00,-13,13,18.3847763108502,2040,21591013076,2.35619449019234,0.785398163397448
"1",519239,3087553,2017-11-01 08:00:00,-44,-102,111.085552615991,3600,21595869850,-1.97805217486974,1.9489386421175
"1",519195,3087451,2017-11-01 09:00:00,89,-3,89.0505474435727,3600,21571751458,-0.0336951073460163,1.94435706752373
"1",519284,3087448,2017-11-01 10:00:00,-94,38,101.390334845093,3600,21562397140,2.75742328919719,2.79111839654321
"1",519190,3087486,2017-11-01 11:00:00,2,0,2,3600,21581950468,0,-2.75742328919719
"1",519192,3087486,2017-11-01 12:00:00,-5,-61,61.2045749923974,3600,21581758784,-1.65258070741289,-1.65258070741289
"1",519187,3087425,2017-11-01 13:00:00,-53,52,74.2495791233863,3600,21565299346,2.36571801178596,-2.26488658798074
"1",519134,3087477,2017-11-01 14:00:00,215,-24,216.335387766311,3600,21584821253,-0.111167685652273,-2.47688569743823
"1",519349,3087453,2017-11-01 15:00:00,-85,17,86.6833317310773,3600,21557572090,2.94419709373991,3.05536477939219
"1",519264,3087470,2017-11-01 16:00:00,3,-6,6.70820393249937,3600,21570419840,-1.10714871779409,2.23183949564558
"1",519267,3087464,2017-11-01 17:00:00,-108,11,108.558739860041,3600,21568466525,3.04009082258384,-2.13594576680166
"1",519159,3087475,2017-11-01 18:00:00,76,-53,92.655275079188,47880,21581867530,-0.608957619636508,2.63413686495924
"1",519235,3087422,2017-11-02 07:18:00,41,-48,63.1268564083465,2520,21559867993,-0.86388826603478,-0.254930646398272
"1",519276,3087374,2017-11-02 08:00:00,-83,132,155.926264625303,3600,21542620496,2.13211487404943,2.99600314008421
"1",519193,3087506,2017-11-02 09:00:00,-32,-31,44.5533388198909,3600,21587218225,-2.37206617318413,1.77900425994603
"1",519161,3087475,2017-11-02 10:00:00,1,0,1,3600,21581675722,0,2.37206617318413
"1",519162,3087475,2017-11-02 11:00:00,20,-17,26.2488094968134,3600,21581579821,-0.704494064242218,-0.704494064242218
"1",519182,3087458,2017-11-02 12:00:00,77,13,78.0896920214186,3600,21574941236,0.167253937462261,0.871748001704479
"1",519259,3087471,2017-11-02 13:00:00,10,-9,13.4536240470737,3600,21571176058,-0.732815101786507,-0.900069039248768
"1",519269,3087462,2017-11-02 14:00:00,13,-7,14.7648230602334,3600,21567719753,-0.493941368919581,0.238873732866925
"1",519282,3087455,2017-11-02 15:00:00,-16,15,21.9317121994613,3600,21564532181,2.3884413726276,2.88238274154718
"1",519266,3087470,2017-11-02 16:00:00,8,-4,8.94427190999916,3600,21570228452,-0.463647609000806,-2.8520889816284
"1",519274,3087466,2017-11-02 17:00:00,-20,4,20.3960780543711,3600,21568352148,2.94419709373991,-2.87534060443887
"1",519254,3087470,2017-11-02 18:00:00,-92,5,92.1357693840997,47940,21571376900,3.08729824168149,0.143101147941575
"1",519162,3087475,2017-11-03 07:19:00,0,4,4,2460,21581579821,1.5707963267949,-1.51650191488659
"1",519162,3087479,2017-11-03 08:00:00,-1,-10,10.0498756211209,3600,21582690725,-1.67046497928606,3.04192400109863
"1",519161,3087469,2017-11-03 09:00:00,54,-5,54.230987451825,3600,21580009426,-0.092329334731599,1.57813564455446
"1",519215,3087464,2017-11-03 10:00:00,-108,9,108.374351209131,3600,21573445109,3.05845142170135,-3.13240455074664
"1",519107,3087473,2017-11-03 11:00:00,167,-27,169.168554997671,3600,21586301906,-0.160289629164525,3.06444425631371
"1",519274,3087446,2017-11-03 12:00:00,-112,29,115.693560754262,3600,21562798468,2.88822844278365,3.04851807194818
"1",519162,3087475,2017-11-03 13:00:00,112,-5,112.111551590369,3600,21581579821,-0.0446132350463028,-2.93284167782996
"1",519274,3087470,2017-11-03 14:00:00,-69,0,69,3600,21569462980,3.14159265358979,-3.09697941854349
"1",519205,3087470,2017-11-03 15:00:00,61,-2,61.0327780786685,3600,21576069385,-0.0327751444040758,3.10881750918572
"1",519266,3087468,2017-11-03 16:00:00,-20,3,20.2237484161567,3600,21569673032,2.9927027059803,3.02547785038437
"1",519246,3087471,2017-11-03 17:00:00,-25,17,30.2324329156619,3600,21572420405,2.54441599549712,-0.44828671048318
"1",519221,3087488,2017-11-03 18:00:00,449,-448,634.275176875148,47760,21579535757,-0.784283336657515,2.95448597502496
"1",519670,3087040,2017-11-04 07:16:00,-486,400,629.441021859872,2640,21412500840,2.45295682401647,-3.0459451465056
"1",519184,3087440,2017-11-04 08:00:00,-38,-8,38.8329756778952,3600,21569751460,-2.93409642715459,0.896132056008527
"1",519146,3087432,2017-11-04 09:00:00,93,39,100.84641788383,3600,21571174280,0.397079445224982,-2.95200943480001
"1",519239,3087471,2017-11-04 10:00:00,-3,-16,16.2788205960997,3600,21573090578,-1.75614427679059,-2.15322372201557
"1",519236,3087455,2017-11-04 11:00:00,38,15,40.853396431631,3600,21568934657,0.375960953871306,2.1321052306619
"1",519274,3087470,2017-11-04 12:00:00,-3,-6,6.70820393249937,3600,21569462980,-2.0344439357957,-2.41040488966701
"1",519271,3087464,2017-11-04 13:00:00,78,-76,108.903627120496,3600,21568083781,-0.772411880477276,1.26203205531843
"1",519349,3087388,2017-11-04 14:00:00,-103,91,137.440896388229,3600,21539527245,2.41797145175269,-3.09280197494962
"1",519246,3087479,2017-11-04 15:00:00,8,-8,11.3137084989848,3600,21574642181,-0.785398163397448,3.07981569202944
"1",519254,3087471,2017-11-04 16:00:00,2,-1,2.23606797749979,3600,21571654613,-0.463647609000806,0.321750554396642
"1",519256,3087470,2017-11-04 17:00:00,0,0,0,3600,21571185472,NA,NA
"1",519256,3087470,2017-11-04 18:00:00,-49,-63,79.8122797569397,44520,21571185472,-2.23183949564558,-1.76819188664478
"1",519207,3087407,2017-11-05 06:22:00,-13,-9,15.8113883008419,2280,21558385874,-2.53604798998482,-0.30420849433924
"1",519194,3087398,2017-11-05 07:00:00,67,77,102.068604379603,3600,21557133380,0.854731297085657,-2.89240602010911
"1",519261,3087475,2017-11-05 08:00:00,-128,-15,128.87590930814,3600,21572095522,-3.02493721814872,2.40351679194521
"1",519133,3087460,2017-11-05 09:00:00,119,4,119.06720791217,3600,21580196157,0.0336007944159932,3.05853801256472
"1",519252,3087464,2017-11-05 10:00:00,5,7,8.60232526704263,3600,21569902100,0.950546840812075,0.916946046396082
"1",519257,3087471,2017-11-05 11:00:00,2,-1,2.23606797749979,3600,21571367474,-0.463647609000806,-1.41419444981288
"1",519259,3087470,2017-11-05 12:00:00,28,-19,33.8378486313773,3600,21570898345,-0.59619914129748,-0.132551532296674
"1",519287,3087451,2017-11-05 13:00:00,-11,-5,12.0830459735946,3600,21562943194,-2.71496516046292,-2.11876601916544
"1",519276,3087446,2017-11-05 14:00:00,0,-10,10,3600,21562607120,-1.5707963267949,1.14416883366802
"1",519276,3087436,2017-11-05 15:00:00,-5,35,35.3553390593274,3600,21559830580,1.71269338139906,-2.99969559898563
"1",519271,3087471,2017-11-05 16:00:00,-105,2,105.019045891686,3600,21570027730,3.12254733760778,1.40985395620872
"1",519166,3087473,2017-11-05 17:00:00,-2,4,4.47213595499958,48420,21580640797,2.0344439357957,-1.08810340181207
"1",519164,3087477,2017-11-06 06:27:00,84,-4,84.0951841665146,1980,21581943473,-0.0475831032769834,-2.08202703907269
"1",519248,3087473,2017-11-06 07:00:00,-4,-20,20.3960780543711,3600,21572784377,-1.76819188664478,-1.72060878336779
"1",519244,3087453,2017-11-06 08:00:00,18,7,19.313207915828,3600,21567613345,0.370891288812662,2.13908317545744
"1",519262,3087460,2017-11-06 09:00:00,-133,13,133.63382805263,3600,21567834216,3.04415780229754,2.67326651348487
"1",519129,3087473,2017-11-06 10:00:00,153,-40,158.142340946377,3600,21584190170,-0.255714446968591,2.98331305791346
"1",519282,3087433,2017-11-06 11:00:00,-102,31,106.606754007427,3600,21558423661,2.84654198419842,3.10225643116701
"1",519180,3087464,2017-11-06 12:00:00,66,11,66.9103878332804,3600,21576799124,0.165148677414627,-2.68139330678379
"1",519246,3087475,2017-11-06 13:00:00,-77,4,77.1038261048049,3600,21573531277,3.08969125513162,2.92454257771699
"1",519169,3087479,2017-11-06 14:00:00,36,-4,36.2215405525497,3600,21582019474,-0.110657221173896,3.08283683087407
"1",519205,3087475,2017-11-06 15:00:00,36,-7,36.6742416417845,3600,21577457970,-0.19204801724073,-0.0813907960668344
"1",519241,3087468,2017-11-06 16:00:00,-25,18,30.8058436014987,3600,21572065957,2.51756960061304,2.70961761785377
"1",519216,3087486,2017-11-06 17:00:00,100,-53,113.17685275709,48120,21579459200,-0.48735857950519,-3.00492818011823
"1",519316,3087433,2017-11-07 06:22:00,-139,36,143.586211037133,2280,21555172377,2.8881682453361,-2.9076584823383
"1",519177,3087469,2017-11-07 07:00:00,-66,8,66.4830805543786,3600,21578475250,3.02096898500969,0.132800739673592
"1",519111,3087477,2017-11-07 08:00:00,138,-6,138.130373198656,3600,21587028770,-0.0434508953915308,-3.06441988040122
"1",519249,3087471,2017-11-07 09:00:00,-33,-1,33.0151480384384,3600,21572133218,-3.11129889367102,-3.06784799827949
"1",519216,3087470,2017-11-07 10:00:00,23,-19,29.8328677803526,3600,21575015552,-0.690446457054692,2.42085243661633
"1",519239,3087451,2017-11-07 11:00:00,-11,-22,24.5967477524977,3600,21567536698,-2.0344439357957,-1.34399747874101
"1",519228,3087429,2017-11-07 12:00:00,39,-52,65,3600,21562481681,-0.927295218001612,1.10714871779409
"1",519267,3087377,2017-11-07 13:00:00,-57,231,237.92856070678,3600,21544314194,1.8127168954793,2.74001211348091
"1",519210,3087608,2017-11-07 14:00:00,42,-138,144.249783362056,3600,21613933640,-1.27535548965118,-3.08807238513048
"1",519252,3087470,2017-11-07 15:00:00,-1,-2,2.23606797749979,3600,21571568336,-2.0344439357957,-0.759088446144526
"1",519251,3087468,2017-11-07 16:00:00,-8,5,9.4339811320566,3600,21571108637,2.58299333824623,-1.66574803313765
"1",519243,3087473,2017-11-07 17:00:00,247,-20,247.808393723861,48360,21573263042,-0.0807953916874557,-2.66378872993369
"1",519490,3087453,2017-11-08 06:26:00,-329,26,330.025756570605,2040,21544122805,3.06272920134486,-3.13966071414728
"1",519161,3087479,2017-11-08 07:00:00,83,-8,83.3846508657319,3600,21582786626,-0.0960887155173669,3.12436739031736
"1",519244,3087471,2017-11-08 08:00:00,4,0,4,3600,21572611873,0,0.0960887155173669
"1",519248,3087471,2017-11-08 09:00:00,-84,8,84.380092438916,3600,21572228945,3.04664094724704,3.04664094724704
"1",519164,3087479,2017-11-08 10:00:00,192,-39,195.920902407068,3600,21582498929,-0.200398553825879,3.03614580610667
"1",519356,3087440,2017-11-08 11:00:00,-100,30,104.403065089105,3600,21553293812,2.85013585911193,3.0505344129378
